ACCIDENT_NO,VEHICLE_ID,VEHICLE_YEAR_MANUF,VEHICLE_DCA_CODE,INITIAL_DIRECTION,ROAD_SURFACE_TYPE,ROAD_SURFACE_TYPE_DESC,REG_STATE,VEHICLE_BODY_STYLE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_POWER,VEHICLE_TYPE,VEHICLE_TYPE_DESC,VEHICLE_WEIGHT,CONSTRUCTION_TYPE,FUEL_TYPE,NO_OF_WHEELS,NO_OF_CYLINDERS,SEATING_CAPACITY,TARE_WEIGHT,TOTAL_NO_OCCUPANTS,CARRY_CAPACITY,CUBIC_CAPACITY,FINAL_DIRECTION,DRIVER_INTENT,VEHICLE_MOVEMENT,TRAILER_TYPE,VEHICLE_COLOUR_1,VEHICLE_COLOUR_2,CAUGHT_FIRE,INITIAL_IMPACT,LAMPS,LEVEL_OF_DAMAGE,TOWED_AWAY_FLAG,TRAFFIC_CONTROL,TRAFFIC_CONTROL_DESC
T20120003490,B,2002.0,2.0,SE,1.0,Paved,V,WAGON,TOYOTA,LANDCR,,2,Station Wagon,,R,D,4.0,6.0,8.0,2135.0,1.0,,,SE,17.0,17.0,H,WHI,ZZ,2.0,8,2.0,1,2.0,0.0,No control
T20120003493,A,1999.0,2.0,W,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,M,4.0,4.0,5.0,1350.0,1.0,,,W,1.0,1.0,H,GRN,ZZ,2.0,F,0.0,4,1.0,0.0,No control
T20120003493,B,1994.0,8.0,N,1.0,Paved,V,SEDAN,SAAB,9000,,1,Car,,R,P,4.0,4.0,5.0,1352.0,1.0,,2300.0,N,15.0,15.0,H,RED,ZZ,2.0,F,0.0,4,1.0,10.0,Stop sign
T20120003493,C,2007.0,1.0,S,1.0,Paved,V,SEDAN,VOLKS,PASSAT,,1,Car,,R,P,4.0,6.0,5.0,1686.0,3.0,,,S,1.0,1.0,H,BLK,ZZ,2.0,7,0.0,4,1.0,10.0,Stop sign
T20120003494,A,2005.0,1.0,N,1.0,Paved,V,SEDAN,FORD,,,1,Car,,R,M,4.0,6.0,5.0,1500.0,1.0,,,N,1.0,18.0,H,MRN,ZZ,2.0,F,0.0,5,1.0,0.0,No control
T20120003496,A,1993.0,1.0,NW,1.0,Paved,V,SEDAN,MAZDA,626,,1,Car,,R,P,4.0,4.0,5.0,1150.0,1.0,,,NW,6.0,6.0,H,GRN,ZZ,2.0,1,2.0,3,1.0,0.0,No control
T20120003496,B,2005.0,2.0,NW,1.0,Paved,V,SOLO,SUZUKI,AN400,,10,Motor Cycle,,,P,2.0,2.0,,,1.0,,600.0,NW,1.0,1.0,H,BLU,ZZ,2.0,5,2.0,3,1.0,0.0,No control
T20120003499,A,1995.0,1.0,NE,1.0,Paved,V,S WAG,B M W,525IT,,2,Station Wagon,,R,P,4.0,6.0,5.0,1685.0,1.0,,,NE,1.0,1.0,H,GRY,ZZ,1.0,1,2.0,5,1.0,0.0,No control
T20120003499,B,2009.0,2.0,SW,1.0,Paved,V,SEDAN,MAZDA,3,,1,Car,,R,P,4.0,4.0,5.0,1225.0,1.0,,,SE,1.0,1.0,H,WHI,ZZ,2.0,1,2.0,5,1.0,0.0,No control
T20120003500,A,1995.0,1.0,NE,1.0,Paved,V,WAGON,TOYOTA,,,5,Panel Van,,R,P,4.0,4.0,12.0,1400.0,12.0,,,E,2.0,2.0,H,WHI,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120003500,B,2005.0,2.0,SW,1.0,Paved,V,COUPE,HOLDEN,BARINA,,1,Car,,R,P,4.0,4.0,5.0,1017.0,2.0,,,SW,1.0,1.0,H,BLU,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120003503,A,2002.0,1.0,S,1.0,Paved,V,SOLO,YAMAHA,TZFR1,,10,Motor Cycle,,,P,2.0,4.0,,,1.0,,1000.0,S,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,9,2.0,0.0,No control
T20120003510,A,2000.0,1.0,NW,1.0,Paved,V,SEDAN,HYNDAI,EXCEL,,1,Car,,R,P,4.0,4.0,5.0,900.0,1.0,,,NW,1.0,18.0,H,RED,ZZ,2.0,1,1.0,4,1.0,0.0,No control
T20120003511,A,1984.0,1.0,NW,1.0,Paved,V,S WAG,TOYOTA,,,2,Station Wagon,2845.0,R,D,4.0,4.0,8.0,2050.0,1.0,795.0,,NW,18.0,18.0,H,BLU,ZZ,2.0,1,2.0,5,1.0,0.0,No control
T20120003512,A,2008.0,1.0,N,1.0,Paved,V,SEDAN,FORD,FALCON,,3,Taxi,,R,P,4.0,6.0,5.0,1694.0,1.0,,,N,99.0,99.0,H,YLW,ZZ,2.0,9,1.0,4,1.0,0.0,No control
T20120003513,A,2002.0,1.0,NW,1.0,Paved,V,WAGON,NISSAN,PATROL,,2,Station Wagon,,R,D,4.0,4.0,7.0,2425.0,2.0,,,NW,1.0,18.0,H,WHI,ZZ,2.0,F,1.0,5,1.0,0.0,No control
T20120003516,A,2003.0,1.0,S,1.0,Paved,V,SED,SUBARU,IMPREZ,,1,Car,1850.0,R,P,4.0,4.0,5.0,1357.0,1.0,493.0,2000.0,S,1.0,1.0,H,BLK,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120003516,B,2004.0,2.0,E,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1552.0,1.0,,,E,1.0,1.0,H,GRN,ZZ,2.0,5,2.0,3,1.0,0.0,No control
T20120003521,A,,2.0,N,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,N,1.0,1.0,H,ZZ,ZZ,0.0,F,2.0,2,2.0,0.0,No control
T20120003521,B,1998.0,1.0,W,1.0,Paved,V,SEDAN,FORD,FAIRMO,,1,Car,,R,P,4.0,6.0,5.0,1485.0,1.0,,,NK,1.0,1.0,H,GLD,ZZ,2.0,6,2.0,9,2.0,99.0,Unknown
T20120003528,A,1993.0,1.0,E,1.0,Paved,V,SEDAN,TOYOTA,LEXCEN,,1,Car,,R,P,4.0,6.0,5.0,1300.0,1.0,,,E,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,6,2.0,9.0,Roundabout
T20120003529,A,1998.0,1.0,N,1.0,Paved,V,SEDAN,NISSAN,PULSAR,,1,Car,,R,P,4.0,4.0,5.0,1000.0,1.0,,,N,1.0,8.0,H,BLU,ZZ,2.0,5,2.0,2,2.0,99.0,Unknown
T20120003529,B,2003.0,2.0,N,1.0,Paved,V,VAN,MITSUB,FM65FP,,72,Heavy Vehicle (Rigid) > 4.5 Tonnes,16000.0,R,D,4.0,6.0,3.0,7660.0,1.0,8340.0,,N,1.0,1.0,H,WHI,ZZ,2.0,4,2.0,6,2.0,99.0,Unknown
T20120003531,A,1985.0,1.0,N,1.0,Paved,V,SEDAN,TOYOTA,,,1,Car,,R,P,4.0,,5.0,1100.0,1.0,,,N,1.0,1.0,H,BLU,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120003531,B,2008.0,2.0,N,1.0,Paved,V,SEDAN,HONDA,JAZZ,,1,Car,,R,P,4.0,4.0,5.0,1065.0,2.0,,,E,2.0,17.0,H,SIL,ZZ,2.0,R,2.0,4,1.0,0.0,No control
T20120003538,A,2001.0,1.0,S,1.0,Paved,V,WAGON,B M W,X5,,2,Station Wagon,,R,P,4.0,6.0,5.0,1850.0,1.0,,,S,4.0,4.0,H,SIL,ZZ,2.0,1,2.0,2,2.0,0.0,No control
T20120003538,B,2010.0,2.0,E,1.0,Paved,V,CYCLE,TRIUM,BONNEV,,10,Motor Cycle,,,Z,,2.0,,,1.0,,,E,1.0,1.0,H,BRN,CRM,2.0,F,1.0,2,2.0,0.0,No control
T20120003540,A,1995.0,2.0,NW,1.0,Paved,V,SEDAN,HONDA,CIVIC,,1,Car,,R,P,4.0,4.0,5.0,1000.0,1.0,,,NW,15.0,15.0,H,BLU,ZZ,2.0,R,2.0,1,2.0,99.0,Unknown
T20120003540,B,2010.0,1.0,NW,1.0,Paved,V,WAGON,MITSUB,OUTLAN,,2,Station Wagon,,R,P,4.0,4.0,5.0,1545.0,1.0,,,NW,1.0,1.0,H,BLU,ZZ,2.0,F,2.0,1,2.0,99.0,Unknown
T20120003542,A,1997.0,1.0,NW,1.0,Paved,V,WAGON,FORD,EXPL96,,2,Station Wagon,,R,P,4.0,6.0,5.0,1967.0,5.0,,4000.0,NW,1.0,1.0,H,CRM,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120003542,B,2005.0,2.0,SE,1.0,Paved,V,SEDAN,HOLDEN,STATES,,1,Car,,R,P,4.0,8.0,5.0,1751.0,1.0,,,SE,1.0,1.0,H,SIL,ZZ,2.0,1,2.0,5,1.0,0.0,No control
T20120003543,A,,8.0,NE,1.0,Paved,,,UNKN,,,99,Not Known,,,Z,,,,,1.0,,,NE,99.0,6.0,H,ZZ,ZZ,2.0,9,9.0,6,2.0,0.0,No control
T20120003543,B,1993.0,1.0,NE,1.0,Paved,V,P MVR,INTERN,S3600,,60,Prime Mover Only,,R,D,6.0,6.0,2.0,13600.0,1.0,,,NE,6.0,6.0,H,BLU,ZZ,2.0,5,0.0,1,2.0,0.0,No control
T20120003543,C,2004.0,2.0,NE,1.0,Paved,V,SEDAN,HONDA,JAZZ,,1,Car,,R,P,4.0,4.0,5.0,1035.0,1.0,,,NE,1.0,1.0,H,WHI,ZZ,2.0,R,9.0,4,1.0,0.0,No control
T20120003543,E,2010.0,8.0,NE,1.0,Paved,V,TIPPER,HINO,300,,71,Light Commercial Vehicle (Rigid) <= 4.5 Tonnes GVM,4495.0,R,D,4.0,4.0,3.0,3005.0,1.0,1490.0,,NE,1.0,1.0,E,WHI,ZZ,2.0,N,0.0,6,2.0,0.0,No control
T20120003544,A,2002.0,2.0,W,3.0,Gravel,V,SED,HOLDEN,ASTRA,,1,Car,,R,P,4.0,4.0,5.0,1000.0,1.0,,,W,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120003544,B,1990.0,1.0,E,3.0,Gravel,V,TRAY,FORD,F15090,,4,Utility,,R,G,4.0,8.0,2.0,1650.0,1.0,,5800.0,E,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120003546,A,2001.0,1.0,S,1.0,Paved,V,WAGON,HONDA,CRV,,2,Station Wagon,,R,P,4.0,4.0,5.0,1434.0,1.0,,,S,4.0,4.0,H,GLD,ZZ,2.0,9,2.0,6,2.0,99.0,Unknown
T20120003548,A,,1.0,N,1.0,Paved,N,SED,HYNDAI,EXCEL,,1,Car,,,Z,,4.0,,984.0,1.0,,,N,1.0,1.0,H,SIL,ZZ,2.0,1,1.0,2,2.0,0.0,No control
T20120003549,A,1998.0,1.0,N,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,M,4.0,6.0,5.0,1450.0,1.0,,3800.0,E,2.0,2.0,H,GRN,ZZ,2.0,F,2.0,3,1.0,15.0,Other
T20120003549,B,2005.0,2.0,S,1.0,Paved,V,SEDAN,MAZDA,3,,1,Car,,R,P,4.0,4.0,5.0,1244.0,1.0,,,S,1.0,1.0,H,GRY,ZZ,2.0,1,2.0,3,1.0,15.0,Other
T20120003550,A,2000.0,2.0,W,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1350.0,1.0,,,N,1.0,17.0,H,SIL,ZZ,2.0,R,2.0,1,2.0,9.0,Roundabout
T20120003550,B,1995.0,1.0,W,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1350.0,1.0,,,W,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,1,2.0,9.0,Roundabout
T20120003553,A,2004.0,1.0,S,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1550.0,1.0,,,S,17.0,17.0,H,WHI,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120003553,B,2008.0,2.0,S,1.0,Paved,V,SEDAN,HOLDEN,CALAIS,,1,Car,,R,P,4.0,6.0,5.0,1707.0,1.0,,,S,17.0,17.0,H,GRY,ZZ,2.0,R,2.0,2,2.0,0.0,No control
T20120003553,C,2001.0,8.0,S,1.0,Paved,V,SEDAN,FORD,LASER,,1,Car,,R,P,4.0,4.0,5.0,1100.0,1.0,,,S,17.0,17.0,H,SIL,ZZ,2.0,R,2.0,2,2.0,0.0,No control
T20120003553,D,2010.0,8.0,S,1.0,Paved,V,SEDAN,TOYOTA,,,1,Car,,R,P,4.0,4.0,5.0,1020.0,3.0,,,S,17.0,17.0,H,RED,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120003556,A,2005.0,1.0,E,1.0,Paved,V,TRAY,FORD,FALCON,,4,Utility,2805.0,R,G,4.0,6.0,3.0,1570.0,1.0,1235.0,,E,1.0,1.0,H,WHI,ZZ,2.0,F,9.0,1,2.0,0.0,No control
T20120003556,B,1995.0,2.0,E,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1300.0,4.0,,,S,2.0,17.0,H,BLU,ZZ,2.0,R,9.0,4,1.0,0.0,No control
T20120003559,A,1998.0,1.0,E,1.0,Paved,V,SEDAN,MITSUB,MAGNA,,1,Car,,R,P,4.0,6.0,5.0,1450.0,1.0,,,W,5.0,8.0,H,RED,ZZ,2.0,1,0.0,4,1.0,0.0,No control
T20120003559,B,2007.0,2.0,E,1.0,Paved,V,S WAG,FORD,FALCON,,2,Station Wagon,,R,M,4.0,6.0,5.0,1600.0,1.0,,,E,1.0,1.0,H,GRN,YLW,2.0,5,2.0,4,1.0,0.0,No control
T20120003560,A,2001.0,1.0,S,1.0,Paved,V,SEDAN,NISSAN,PULSAR,,1,Car,,R,P,4.0,4.0,5.0,1009.0,1.0,,,NW,1.0,7.0,H,MRN,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120003560,B,2009.0,2.0,S,1.0,Paved,V,WAGON,TOYOTA,PRADO,,2,Station Wagon,,R,D,4.0,4.0,8.0,2170.0,1.0,,,W,2.0,2.0,H,SIL,ZZ,2.0,8,2.0,1,2.0,0.0,No control
T20120003561,A,2010.0,1.0,NE,1.0,Paved,V,VAN,MERC B,VITO,,5,Panel Van,2940.0,R,D,4.0,4.0,6.0,1920.0,1.0,1020.0,,NE,1.0,1.0,H,BLK,ZZ,2.0,1,2.0,6,2.0,2.0,Flashing lights
T20120003563,A,2001.0,1.0,N,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1100.0,1.0,,,N,99.0,1.0,H,BLU,ZZ,2.0,F,9.0,4,1.0,1.0,Stop-go lights
T20120003563,B,2004.0,2.0,N,1.0,Paved,V,WAGON,TOYOTA,PRADO,,2,Station Wagon,,R,P,4.0,6.0,8.0,2110.0,1.0,,,N,3.0,15.0,H,SIL,ZZ,2.0,R,2.0,2,2.0,1.0,Stop-go lights
T20120003563,C,1998.0,8.0,N,1.0,Paved,V,COUPE,HYNDAI,EXCEL,,1,Car,,R,P,4.0,4.0,5.0,1000.0,1.0,,1500.0,N,1.0,15.0,H,GRN,ZZ,2.0,R,9.0,2,2.0,1.0,Stop-go lights
T20120003564,A,2009.0,2.0,W,1.0,Paved,V,SED,HOLDEN,STATES,,3,Taxi,,R,G,4.0,8.0,5.0,1600.0,2.0,,,W,1.0,15.0,H,YLW,ZZ,2.0,6,2.0,1,2.0,0.0,No control
T20120003564,B,,1.0,W,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,W,1.0,1.0,H,ZZ,ZZ,0.0,F,2.0,6,2.0,0.0,No control
T20120003566,A,2007.0,2.0,W,1.0,Paved,V,SEDAN,HOLDEN,BARINA,,1,Car,,R,P,4.0,4.0,5.0,900.0,4.0,,,N,2.0,2.0,H,RED,ZZ,2.0,6,2.0,5,1.0,10.0,Stop sign
T20120003566,B,2001.0,1.0,N,1.0,Paved,V,S WAG,VOLVO,CROSSC,,2,Station Wagon,,R,P,4.0,5.0,5.0,1500.0,2.0,,,N,1.0,1.0,H,GLD,ZZ,2.0,1,2.0,5,1.0,0.0,No control
T20120003567,A,2002.0,2.0,SE,1.0,Paved,V,SEDAN,SAAB,93,,1,Car,,R,P,4.0,4.0,5.0,1368.0,1.0,,,SE,1.0,1.0,H,GRN,ZZ,2.0,1,2.0,3,1.0,1.0,Stop-go lights
T20120003567,B,2006.0,1.0,NW,1.0,Paved,V,SEDAN,B M W,325 M,,1,Car,,R,P,4.0,6.0,5.0,1390.0,1.0,,2400.0,E,2.0,2.0,H,BLK,ZZ,2.0,1,2.0,2,2.0,1.0,Stop-go lights
T20120003569,A,1995.0,1.0,W,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,M,4.0,6.0,5.0,1500.0,1.0,,,W,1.0,18.0,H,WHI,ZZ,2.0,2,2.0,4,1.0,0.0,No control
T20120003571,A,2010.0,1.0,W,1.0,Paved,V,UTIL,HOLDEN,COLORA,,4,Utility,,R,P,4.0,6.0,2.0,1446.0,1.0,,,W,1.0,1.0,H,WHI,ZZ,2.0,5,2.0,6,2.0,0.0,No control
T20120003573,A,,1.0,SW,1.0,Paved,N,,MITSUB,CHALLE,,2,Station Wagon,,,Z,,4.0,5.0,1985.0,1.0,,,SW,1.0,18.0,H,SIL,ZZ,2.0,9,2.0,5,1.0,0.0,No control
T20120003574,A,2007.0,2.0,S,1.0,Paved,V,S WAG,MITSUB,OUTLAN,,2,Station Wagon,,R,P,4.0,4.0,5.0,1560.0,1.0,,,S,17.0,17.0,H,BLK,ZZ,2.0,R,2.0,2,2.0,99.0,Unknown
T20120003574,B,2002.0,1.0,S,1.0,Paved,V,SEDAN,SUZUKI,LIANA,,1,Car,,R,P,4.0,4.0,5.0,1140.0,1.0,,,S,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,2,2.0,99.0,Unknown
T20120003575,A,1999.0,1.0,E,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1600.0,1.0,,,E,7.0,1.0,H,BLU,ZZ,1.0,1,2.0,5,1.0,0.0,No control
T20120003575,B,2004.0,2.0,W,1.0,Paved,V,SEDAN,SUBARU,IMPREZ,,1,Car,,R,P,4.0,4.0,5.0,1190.0,1.0,,,W,1.0,1.0,H,SIL,ZZ,2.0,1,2.0,5,1.0,0.0,No control
T20120003575,C,2001.0,8.0,W,1.0,Paved,V,SED,MAZDA,323,,1,Car,,R,P,4.0,4.0,5.0,1051.0,1.0,,,W,1.0,1.0,H,GRY,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120003577,A,,1.0,W,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,W,1.0,1.0,H,ZZ,ZZ,0.0,F,1.0,2,2.0,0.0,No control
T20120003577,B,1999.0,2.0,W,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1500.0,1.0,,,W,11.0,11.0,H,WHI,ZZ,2.0,2,2.0,1,2.0,0.0,No control
T20120003579,A,2001.0,1.0,S,1.0,Paved,V,CYCLE,SUZUKI,VL250K,,10,Motor Cycle,,,Z,,2.0,,,1.0,,,S,1.0,1.0,H,BLK,ZZ,2.0,1,1.0,1,2.0,0.0,No control
T20120003579,B,1998.0,2.0,S,1.0,Paved,V,SED,HOLDEN,COMMOD,,1,Car,,R,M,4.0,6.0,5.0,1680.0,1.0,,,S,1.0,17.0,H,OGE,ZZ,2.0,N,9.0,9,2.0,0.0,No control
T20120003580,A,0.0,2.0,SW,1.0,Paved,Z,,UNKN,,,99,Not Known,,,Z,,,,0.0,1.0,,,SW,1.0,1.0,H,ZZ,ZZ,2.0,5,2.0,9,2.0,0.0,No control
T20120003580,B,0.0,1.0,SW,1.0,Paved,,,,,,13,Bicycle,,,,,,,0.0,1.0,,,SW,1.0,1.0,H,ZZ,ZZ,0.0,4,1.0,9,9.0,0.0,No control
T20120003581,A,1993.0,1.0,NE,1.0,Paved,V,COUPE,NISSAN,NX,,1,Car,,R,P,4.0,4.0,4.0,1100.0,1.0,,,NE,1.0,18.0,H,WHI,ZZ,2.0,6,1.0,1,2.0,0.0,No control
T20120003581,B,2009.0,2.0,NE,1.0,Paved,V,CYCLE,YAMAHA,XV250,,10,Motor Cycle,,,Z,,2.0,,,1.0,,,NE,1.0,1.0,H,BLK,ZZ,2.0,1,2.0,3,1.0,0.0,No control
T20120003583,A,2002.0,2.0,S,1.0,Paved,V,SOLO,KAWASA,ZZR120,,10,Motor Cycle,,,P,2.0,4.0,,,1.0,,1200.0,E,3.0,15.0,H,BLK,ZZ,2.0,R,1.0,3,9.0,9.0,Roundabout
T20120003583,B,2000.0,1.0,S,1.0,Paved,V,COUPE,DAEWOO,LANOS,,1,Car,,R,P,4.0,4.0,5.0,1050.0,1.0,,,S,1.0,1.0,H,WHI,ZZ,2.0,F,9.0,1,2.0,9.0,Roundabout
T20120003584,A,2011.0,2.0,E,1.0,Paved,V,WAGON,HOLDEN,CPTIVA,,2,Station Wagon,,R,P,4.0,4.0,5.0,1729.0,2.0,,,E,17.0,17.0,H,BLK,ZZ,2.0,R,2.0,2,1.0,1.0,Stop-go lights
T20120003584,B,1995.0,1.0,E,1.0,Paved,V,SEDAN,FORD,FAIRLA,,1,Car,,R,P,4.0,8.0,5.0,1550.0,1.0,,,E,1.0,17.0,H,GRN,ZZ,2.0,F,2.0,3,2.0,1.0,Stop-go lights
T20120003585,A,2001.0,1.0,E,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1200.0,1.0,,,E,1.0,1.0,H,SIL,ZZ,2.0,1,1.0,3,1.0,1.0,Stop-go lights
T20120003585,B,2011.0,2.0,E,1.0,Paved,V,WAGON,TOYOTA,RAV4,,2,Station Wagon,,R,P,4.0,6.0,5.0,1615.0,1.0,,,S,2.0,15.0,H,GRY,ZZ,2.0,8,1.0,3,1.0,1.0,Stop-go lights
T20120003585,C,2011.0,8.0,E,1.0,Paved,V,WAGON,HONDA,CRV,,2,Station Wagon,,R,P,4.0,4.0,5.0,1610.0,1.0,,,S,2.0,15.0,H,SIL,ZZ,2.0,R,1.0,2,2.0,1.0,Stop-go lights
T20120003587,A,2010.0,1.0,N,1.0,Paved,V,SEDAN,HYNDAI,GETZ,,1,Car,,R,P,4.0,4.0,5.0,1130.0,1.0,,,W,2.0,2.0,H,SIL,ZZ,2.0,F,2.0,4,1.0,1.0,Stop-go lights
T20120003592,A,,1.0,NW,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,NW,1.0,18.0,H,ZZ,ZZ,0.0,N,2.0,1,2.0,0.0,No control
T20120003592,B,2000.0,8.0,NW,1.0,Paved,V,UTIL,TOYOTA,LANDCR,,4,Utility,,R,D,4.0,6.0,3.0,2260.0,1.0,,,SW,3.0,17.0,H,WHI,ZZ,2.0,9,2.0,6,2.0,0.0,No control
T20120003593,A,1999.0,1.0,N,1.0,Paved,V,SEDAN,HOLDEN,VTPC99,,1,Car,,R,P,4.0,6.0,5.0,1504.0,1.0,,3800.0,E,2.0,2.0,H,SIL,ZZ,2.0,1,2.0,3,1.0,1.0,Stop-go lights
T20120003593,B,2002.0,2.0,S,1.0,Paved,V,WAGON,TOYOTA,RAV 4,,2,Station Wagon,,R,P,4.0,4.0,4.0,1293.0,1.0,,,S,1.0,1.0,H,SIL,ZZ,2.0,1,2.0,4,1.0,1.0,Stop-go lights
T20120003595,A,2002.0,1.0,W,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1400.0,1.0,,2400.0,W,1.0,1.0,H,GRN,ZZ,2.0,2,2.0,4,1.0,0.0,No control
T20120003599,A,2009.0,1.0,NE,1.0,Paved,V,CYCLE,H DAV,FXDF,,10,Motor Cycle,,,Z,,2.0,,,1.0,,,NE,1.0,18.0,H,BLK,ZZ,2.0,1,0.0,1,2.0,0.0,No control
T20120003600,A,,1.0,NW,1.0,Paved,,SEDAN,FORD,FIESTA,,1,Car,,,Z,,,,,1.0,,,NW,18.0,18.0,H,BLU,ZZ,2.0,F,1.0,5,1.0,0.0,No control
T20120003600,B,1996.0,8.0,NW,1.0,Paved,V,S WAG,L ROV,DISCOV,,2,Station Wagon,,R,P,4.0,8.0,5.0,1900.0,0.0,,,NW,11.0,11.0,H,WHI,ZZ,2.0,F,2.0,2,2.0,0.0,No control
T20120003601,A,2008.0,2.0,S,1.0,Paved,V,WAGON,NISSAN,MURANO,,2,Station Wagon,,R,P,4.0,6.0,5.0,1500.0,1.0,,,S,11.0,11.0,H,BLK,ZZ,2.0,2,2.0,1,2.0,0.0,No control
T20120003601,B,2008.0,8.0,S,1.0,Paved,V,P MVR,MITSUB,FV54JL,,72,Heavy Vehicle (Rigid) > 4.5 Tonnes,,R,D,6.0,6.0,3.0,11580.0,1.0,,,S,1.0,1.0,H,WHI,ZZ,2.0,U,2.0,6,2.0,0.0,No control
T20120003601,C,,1.0,S,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,S,1.0,1.0,H,ZZ,ZZ,0.0,F,2.0,3,1.0,0.0,No control
T20120003603,A,2008.0,1.0,NE,1.0,Paved,V,C MIX,MACK,METROL,,72,Heavy Vehicle (Rigid) > 4.5 Tonnes,24380.0,R,D,6.0,6.0,2.0,9500.0,1.0,14880.0,,NE,1.0,1.0,H,WHI,ZZ,2.0,2,2.0,4,1.0,0.0,No control
T20120003609,A,2006.0,1.0,W,1.0,Paved,V,SEDAN,TOYOTA,YARIS,,1,Car,,R,P,4.0,4.0,5.0,1050.0,1.0,,,E,5.0,5.0,H,BLU,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120003609,B,2000.0,2.0,W,1.0,Paved,V,SEDAN,FORD,FUTURA,,1,Car,,R,P,4.0,6.0,5.0,1500.0,1.0,,,W,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120003610,A,2004.0,8.0,W,9.0,Not known,V,TRAY,FORD,FALCON,,4,Utility,2805.0,R,P,4.0,6.0,3.0,1545.0,1.0,1260.0,,NK,1.0,19.0,H,WHI,ZZ,2.0,9,9.0,6,2.0,99.0,Unknown
T20120003610,B,2008.0,1.0,E,9.0,Not known,V,SOLO,BUG,ESPRES,,12,Motor Scooter,,,P,2.0,1.0,,,1.0,,150.0,E,1.0,18.0,H,CRM,BRN,2.0,N,9.0,6,2.0,99.0,Unknown
T20120003611,A,2010.0,1.0,SE,1.0,Paved,V,VAN,MERC B,VITO,,5,Panel Van,,R,D,4.0,4.0,5.0,,1.0,,,SE,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120003611,B,2003.0,2.0,SE,1.0,Paved,V,UTIL,FORD,FALCON,,4,Utility,2805.0,R,P,4.0,6.0,2.0,1545.0,1.0,1260.0,,SE,1.0,15.0,H,SIL,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120003611,C,2011.0,8.0,SE,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,P,4.0,6.0,5.0,1704.0,1.0,,,SE,1.0,15.0,H,BLU,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120003611,D,2011.0,8.0,SE,1.0,Paved,V,COUPE,VOLKS,BEETLE,,1,Car,,R,P,4.0,4.0,4.0,1242.0,1.0,,,SE,1.0,15.0,H,BLK,ZZ,2.0,R,2.0,2,2.0,0.0,No control
